6599	Reggie	33	SG
6600	Dennis	30	PF
6601	Charles	31	PF
6602	Magic	33	PG
6603	James	20	SF
6604	Clay	18	SG
6605	John	31	PG
6606	Karl	30	PF
6607	Mark	33	C
6608	Kobe	15	SG
6609	Derrick	18	PG
6610	Jeff	29	SG
6611	David	32	C
6612	Reggie	33	SG
6613	Dennis	30	PF
6614	Charles	31	PF
6615	Magic	33	PG
6616	James	20	SF
6617	Clay	18	SG
6618	John	31	PG
6619	Karl	30	PF
6620	Mark	33	C
6621	Kobe	15	SG
6622	Derrick	18	PG
6623	Jeff	29	SG
6624	David	32	C
6625	Reggie	33	SG
6626	Dennis	30	PF
6627	Charles	31	PF
6628	Magic	33	PG
6629	James	20	SF
6630	Clay	18	SG
6631	John	31	PG
6632	Karl	30	PF
6633	Mark	33	C
6634	Kobe	15	SG
6635	Derrick	18	PG
6636	Jeff	29	SG
6637	David	32	C
6638	Reggie	33	SG
6639	Dennis	30	PF
6640	Charles	31	PF
6641	Magic	33	PG
6642	James	20	SF
6643	Clay	18	SG
6644	John	31	PG
6645	Karl	30	PF
6646	Mark	33	C
6647	Kobe	15	SG
6648	Derrick	18	PG
6649	Jeff	29	SG
6650	David	32	C
6651	Reggie	33	SG
6652	Dennis	30	PF
6653	Charles	31	PF
6654	Magic	33	PG
6655	James	20	SF
6656	Clay	18	SG
6657	John	31	PG
6658	Karl	30	PF
6659	Mark	33	C
6660	Kobe	15	SG
6661	Derrick	18	PG
6662	Jeff	29	SG
6663	David	32	C
6664	Reggie	33	SG
6665	Dennis	30	PF
6666	Charles	31	PF
6667	Magic	33	PG
6668	James	20	SF
6669	Clay	18	SG
6670	John	31	PG
6671	Karl	30	PF
6672	Mark	33	C
6673	Kobe	15	SG
6674	Derrick	18	PG
6675	Jeff	29	SG
6676	David	32	C
6677	Reggie	33	SG
6678	Dennis	30	PF
6679	Charles	31	PF
6680	Magic	33	PG
6681	James	20	SF
6682	Clay	18	SG
6683	John	31	PG
6684	Karl	30	PF
6685	Mark	33	C
6686	Kobe	15	SG
6687	Derrick	18	PG
6688	Jeff	29	SG
6689	David	32	C
6690	Reggie	33	SG
6691	Dennis	30	PF
6692	Charles	31	PF
6693	Magic	33	PG
6694	James	20	SF
6695	Clay	18	SG
6696	John	31	PG
6697	Karl	30	PF
6698	Mark	33	C
6699	Kobe	15	SG
6700	Derrick	18	PG
6701	Jeff	29	SG
6702	David	32	C
6703	Reggie	33	SG
6704	Dennis	30	PF
6705	Charles	31	PF
6706	Magic	33	PG
6707	James	20	SF
6708	Clay	18	SG
6709	John	31	PG
6710	Karl	30	PF
6711	Mark	33	C
6712	Kobe	15	SG
6713	Derrick	18	PG
6714	Jeff	29	SG
6715	David	32	C
6716	Reggie	33	SG
6717	Dennis	30	PF
6718	Charles	31	PF
6719	Magic	33	PG
6720	James	20	SF
6721	Clay	18	SG
6722	John	31	PG
6723	Karl	30	PF
6724	Mark	33	C
6725	Kobe	15	SG
6726	Derrick	18	PG
6727	Jeff	29	SG
6728	David	32	C
6729	Reggie	33	SG
6730	Dennis	30	PF
6731	Charles	31	PF
6732	Magic	33	PG
6733	James	20	SF
6734	Clay	18	SG
6735	John	31	PG
6736	Karl	30	PF
6737	Mark	33	C
6738	Kobe	15	SG
6739	Derrick	18	PG
6740	Jeff	29	SG
6741	David	32	C
6742	Reggie	33	SG
6743	Dennis	30	PF
6744	Charles	31	PF
6745	Magic	33	PG
6746	James	20	SF
6747	Clay	18	SG
6748	John	31	PG
6749	Karl	30	PF
6750	Mark	33	C
6751	Kobe	15	SG
6752	Derrick	18	PG
6753	Jeff	29	SG
6754	David	32	C
6755	Reggie	33	SG
6756	Dennis	30	PF
6757	Charles	31	PF
6758	Magic	33	PG
6759	James	20	SF
6760	Clay	18	SG
6761	John	31	PG
6762	Karl	30	PF
6763	Mark	33	C
6764	Kobe	15	SG
6765	Derrick	18	PG
6766	Jeff	29	SG
6767	David	32	C
6768	Reggie	33	SG
6769	Dennis	30	PF
6770	Charles	31	PF
6771	Magic	33	PG
6772	James	20	SF
6773	Clay	18	SG
6774	John	31	PG
6775	Karl	30	PF
6776	Mark	33	C
6777	Kobe	15	SG
6778	Derrick	18	PG
6779	Jeff	29	SG
6780	David	32	C
6781	Reggie	33	SG
6782	Dennis	30	PF
6783	Charles	31	PF
6784	Magic	33	PG
6785	James	20	SF
6786	Clay	18	SG
6787	John	31	PG
6788	Karl	30	PF
6789	Mark	33	C
6790	Kobe	15	SG
6791	Derrick	18	PG
6792	Jeff	29	SG
6793	David	32	C
6794	Reggie	33	SG
6795	Dennis	30	PF
6796	Charles	31	PF
6797	Magic	33	PG
6798	James	20	SF
6799	Clay	18	SG
6800	John	31	PG
6801	Karl	30	PF
6802	Mark	33	C
6803	Kobe	15	SG
6804	Derrick	18	PG
6805	Jeff	29	SG
6806	David	32	C
6807	Reggie	33	SG
6808	Dennis	30	PF
6809	Charles	31	PF
6810	Magic	33	PG
6811	James	20	SF
6812	Clay	18	SG
6813	John	31	PG
6814	Karl	30	PF
6815	Mark	33	C
6816	Kobe	15	SG
6817	Derrick	18	PG
6818	Jeff	29	SG
6819	David	32	C
6820	Reggie	33	SG
6821	Dennis	30	PF
6822	Charles	31	PF
6823	Magic	33	PG
6824	James	20	SF
6825	Clay	18	SG
6826	John	31	PG
6827	Karl	30	PF
6828	Mark	33	C
6829	Kobe	15	SG
6830	Derrick	18	PG
6831	Jeff	29	SG
6832	David	32	C
6833	Reggie	33	SG
6834	Dennis	30	PF
6835	Charles	31	PF
6836	Magic	33	PG
6837	James	20	SF
6838	Clay	18	SG
6839	John	31	PG
6840	Karl	30	PF
6841	Mark	33	C
6842	Kobe	15	SG
6843	Derrick	18	PG
6844	Jeff	29	SG
6845	David	32	C
6846	Reggie	33	SG
6847	Dennis	30	PF
6848	Charles	31	PF
6849	Magic	33	PG
6850	James	20	SF
6851	Clay	18	SG
6852	John	31	PG
6853	Karl	30	PF
6854	Mark	33	C
6855	Kobe	15	SG
6856	Derrick	18	PG
6857	Jeff	29	SG
6858	David	32	C
6859	Reggie	33	SG
6860	Dennis	30	PF
6861	Charles	31	PF
6862	Magic	33	PG
6863	James	20	SF
6864	Clay	18	SG
6865	John	31	PG
6866	Karl	30	PF
6867	Mark	33	C
6868	Kobe	15	SG
6869	Derrick	18	PG
6870	Jeff	29	SG
6871	David	32	C
6872	Reggie	33	SG
6873	Dennis	30	PF
6874	Charles	31	PF
6875	Magic	33	PG
6876	James	20	SF
6877	Clay	18	SG
6878	John	31	PG
6879	Karl	30	PF
6880	Mark	33	C
6881	Kobe	15	SG
6882	Derrick	18	PG
6883	Jeff	29	SG
6884	David	32	C
6885	Reggie	33	SG
6886	Dennis	30	PF
6887	Charles	31	PF
6888	Magic	33	PG
6889	James	20	SF
6890	Clay	18	SG
6891	John	31	PG
6892	Karl	30	PF
6893	Mark	33	C
6894	Kobe	15	SG
6895	Derrick	18	PG
6896	Jeff	29	SG
6897	David	32	C
6898	Reggie	33	SG
6899	Dennis	30	PF
6900	Charles	31	PF
6901	Magic	33	PG
6902	James	20	SF
6903	Clay	18	SG
6904	John	31	PG
6905	Karl	30	PF
6906	Mark	33	C
6907	Kobe	15	SG
6908	Derrick	18	PG
6909	Jeff	29	SG
6910	David	32	C
6911	Reggie	33	SG
6912	Dennis	30	PF
6913	Charles	31	PF
6914	Magic	33	PG
6915	James	20	SF
6916	Clay	18	SG
6917	John	31	PG
6918	Karl	30	PF
6919	Mark	33	C
6920	Kobe	15	SG
6921	Derrick	18	PG
6922	Jeff	29	SG
6923	David	32	C
6924	Reggie	33	SG
6925	Dennis	30	PF
6926	Charles	31	PF
6927	Magic	33	PG
6928	James	20	SF
6929	Clay	18	SG
6930	John	31	PG
6931	Karl	30	PF
6932	Mark	33	C
6933	Kobe	15	SG
6934	Derrick	18	PG
6935	Jeff	29	SG
6936	David	32	C
6937	Reggie	33	SG
6938	Dennis	30	PF
6939	Charles	31	PF
6940	Magic	33	PG
6941	James	20	SF
6942	Clay	18	SG
6943	John	31	PG
6944	Karl	30	PF
6945	Mark	33	C
6946	Kobe	15	SG
6947	Derrick	18	PG
6948	Jeff	29	SG
6949	David	32	C
6950	Reggie	33	SG
6951	Dennis	30	PF
6952	Charles	31	PF
6953	Magic	33	PG
6954	James	20	SF
6955	Clay	18	SG
6956	John	31	PG
6957	Karl	30	PF
6958	Mark	33	C
6959	Kobe	15	SG
6960	Derrick	18	PG
6961	Jeff	29	SG
6962	David	32	C
6963	Reggie	33	SG
6964	Dennis	30	PF
6965	Charles	31	PF
6966	Magic	33	PG
6967	James	20	SF
6968	Clay	18	SG
6969	John	31	PG
6970	Karl	30	PF
6971	Mark	33	C
6972	Kobe	15	SG
6973	Derrick	18	PG
6974	Jeff	29	SG
6975	David	32	C
6976	Reggie	33	SG
6977	Dennis	30	PF
6978	Charles	31	PF
6979	Magic	33	PG
6980	James	20	SF
6981	Clay	18	SG
6982	John	31	PG
6983	Karl	30	PF
6984	Mark	33	C
6985	Kobe	15	SG
6986	Derrick	18	PG
6987	Jeff	29	SG
6988	David	32	C
6989	Reggie	33	SG
6990	Dennis	30	PF
6991	Charles	31	PF
6992	Magic	33	PG
6993	James	20	SF
6994	Clay	18	SG
6995	John	31	PG
6996	Karl	30	PF
6997	Mark	33	C
6998	Kobe	15	SG
6999	Derrick	18	PG
7000	Jeff	29	SG
7001	David	32	C
7002	Reggie	33	SG
7003	Dennis	30	PF
7004	Charles	31	PF
7005	Magic	33	PG
7006	James	20	SF
7007	Clay	18	SG
7008	John	31	PG
7009	Karl	30	PF
7010	Mark	33	C
7011	Kobe	15	SG
7012	Derrick	18	PG
7013	Jeff	29	SG
7014	David	32	C
7015	Reggie	33	SG
7016	Dennis	30	PF
7017	Charles	31	PF
7018	Magic	33	PG
7019	James	20	SF
7020	Clay	18	SG
7021	John	31	PG
7022	Karl	30	PF
7023	Mark	33	C
7024	Kobe	15	SG
7025	Derrick	18	PG
7026	Jeff	29	SG
7027	David	32	C
7028	Reggie	33	SG
7029	Dennis	30	PF
7030	Charles	31	PF
7031	Magic	33	PG
7032	James	20	SF
7033	Clay	18	SG
7034	John	31	PG
7035	Karl	30	PF
7036	Mark	33	C
7037	Kobe	15	SG
7038	Derrick	18	PG
7039	Jeff	29	SG
7040	David	32	C
7041	Reggie	33	SG
7042	Dennis	30	PF
7043	Charles	31	PF
7044	Magic	33	PG
7045	James	20	SF
7046	Clay	18	SG
7047	John	31	PG
7048	Karl	30	PF
7049	Mark	33	C
7050	Kobe	15	SG
7051	Derrick	18	PG
7052	Jeff	29	SG
7053	David	32	C
7054	Reggie	33	SG
7055	Dennis	30	PF
7056	Charles	31	PF
7057	Magic	33	PG
7058	James	20	SF
7059	Clay	18	SG
7060	John	31	PG
7061	Karl	30	PF
7062	Mark	33	C
7063	Kobe	15	SG
7064	Derrick	18	PG
7065	Jeff	29	SG
7066	David	32	C
7067	Reggie	33	SG
7068	Dennis	30	PF
7069	Charles	31	PF
7070	Magic	33	PG
7071	James	20	SF
7072	Clay	18	SG
7073	John	31	PG
7074	Karl	30	PF
7075	Mark	33	C
7076	Kobe	15	SG
7077	Derrick	18	PG
7078	Jeff	29	SG
7079	David	32	C
7080	Reggie	33	SG
7081	Dennis	30	PF
7082	Charles	31	PF
7083	Magic	33	PG
7084	James	20	SF
7085	Clay	18	SG
7086	John	31	PG
7087	Karl	30	PF
7088	Mark	33	C
7089	Kobe	15	SG
7090	Derrick	18	PG
7091	Jeff	29	SG
7092	David	32	C
7093	Reggie	33	SG
7094	Dennis	30	PF
7095	Charles	31	PF
7096	Magic	33	PG
7097	James	20	SF
7098	Clay	18	SG
7099	John	31	PG
7100	Karl	30	PF
7101	Mark	33	C
7102	Kobe	15	SG
7103	Derrick	18	PG
7104	Jeff	29	SG
7105	David	32	C
7106	Reggie	33	SG
7107	Dennis	30	PF
7108	Charles	31	PF
7109	Magic	33	PG
7110	James	20	SF
7111	Clay	18	SG
7112	John	31	PG
7113	Karl	30	PF
7114	Mark	33	C
7115	Kobe	15	SG
7116	Derrick	18	PG
7117	Jeff	29	SG
7118	David	32	C
7119	Reggie	33	SG
7120	Dennis	30	PF
7121	Charles	31	PF
7122	Magic	33	PG
7123	James	20	SF
7124	Clay	18	SG
7125	John	31	PG
7126	Karl	30	PF
7127	Mark	33	C
7128	Kobe	15	SG
7129	Derrick	18	PG
7130	Jeff	29	SG
7131	David	32	C
7132	Reggie	33	SG
7133	Dennis	30	PF
7134	Charles	31	PF
7135	Magic	33	PG
7136	James	20	SF
7137	Clay	18	SG
7138	John	31	PG
7139	Karl	30	PF
7140	Mark	33	C
7141	Kobe	15	SG
7142	Derrick	18	PG
7143	Jeff	29	SG
7144	David	32	C
7145	Reggie	33	SG
7146	Dennis	30	PF
7147	Charles	31	PF
7148	Magic	33	PG
7149	James	20	SF
7150	Clay	18	SG
7151	John	31	PG
7152	Karl	30	PF
7153	Mark	33	C
7154	Kobe	15	SG
7155	Derrick	18	PG
7156	Jeff	29	SG
7157	David	32	C
7158	Reggie	33	SG
7159	Dennis	30	PF
7160	Charles	31	PF
7161	Magic	33	PG
7162	James	20	SF
7163	Clay	18	SG
7164	John	31	PG
7165	Karl	30	PF
7166	Mark	33	C
7167	Kobe	15	SG
7168	Derrick	18	PG
7169	Jeff	29	SG
7170	David	32	C
7171	Reggie	33	SG
7172	Dennis	30	PF
7173	Charles	31	PF
7174	Magic	33	PG
7175	James	20	SF
7176	Clay	18	SG
7177	John	31	PG
7178	Karl	30	PF
7179	Mark	33	C
7180	Kobe	15	SG
7181	Derrick	18	PG
7182	Jeff	29	SG
7183	David	32	C
7184	Reggie	33	SG
7185	Dennis	30	PF
7186	Charles	31	PF
7187	Magic	33	PG
7188	James	20	SF
7189	Clay	18	SG
7190	John	31	PG
7191	Karl	30	PF
7192	Mark	33	C
7193	Kobe	15	SG
7194	Derrick	18	PG
7195	Jeff	29	SG
7196	David	32	C
7197	Reggie	33	SG
7198	Dennis	30	PF
7199	Charles	31	PF
7200	Magic	33	PG
7201	James	20	SF
7202	Clay	18	SG
7203	John	31	PG
7204	Karl	30	PF
7205	Mark	33	C
7206	Kobe	15	SG
7207	Derrick	18	PG
7208	Jeff	29	SG
7209	David	32	C
7210	Reggie	33	SG
7211	Dennis	30	PF
7212	Charles	31	PF
7213	Magic	33	PG
7214	James	20	SF
7215	Clay	18	SG
7216	John	31	PG
7217	Karl	30	PF
7218	Mark	33	C
7219	Kobe	15	SG
7220	Derrick	18	PG
7221	Jeff	29	SG
7222	David	32	C
7223	Reggie	33	SG
7224	Dennis	30	PF
7225	Charles	31	PF
7226	Magic	33	PG
7227	James	20	SF
7228	Clay	18	SG
7229	John	31	PG
7230	Karl	30	PF
7231	Mark	33	C
7232	Kobe	15	SG
7233	Derrick	18	PG
7234	Jeff	29	SG
7235	David	32	C
7236	Reggie	33	SG
7237	Dennis	30	PF
7238	Charles	31	PF
7239	Magic	33	PG
7240	James	20	SF
7241	Clay	18	SG
7242	John	31	PG
7243	Karl	30	PF
7244	Mark	33	C
7245	Kobe	15	SG
7246	Derrick	18	PG
7247	Jeff	29	SG
7248	David	32	C
7249	Reggie	33	SG
7250	Dennis	30	PF
7251	Charles	31	PF
7252	Magic	33	PG
7253	James	20	SF
7254	Clay	18	SG
7255	John	31	PG
7256	Karl	30	PF
7257	Mark	33	C
7258	Kobe	15	SG
7259	Derrick	18	PG
7260	Jeff	29	SG
7261	David	32	C
7262	Reggie	33	SG
7263	Dennis	30	PF
7264	Charles	31	PF
7265	Magic	33	PG
7266	James	20	SF
7267	Clay	18	SG
7268	John	31	PG
7269	Karl	30	PF
7270	Mark	33	C
7271	Kobe	15	SG
7272	Derrick	18	PG
7273	Jeff	29	SG
7274	David	32	C
7275	Reggie	33	SG
7276	Dennis	30	PF
7277	Charles	31	PF
7278	Magic	33	PG
7279	James	20	SF
7280	Clay	18	SG
7281	John	31	PG
7282	Karl	30	PF
7283	Mark	33	C
7284	Kobe	15	SG
7285	Derrick	18	PG
7286	Jeff	29	SG
7287	David	32	C
7288	Reggie	33	SG
7289	Dennis	30	PF
7290	Charles	31	PF
7291	Magic	33	PG
7292	James	20	SF
7293	Clay	18	SG
7294	John	31	PG
7295	Karl	30	PF
7296	Mark	33	C
7297	Kobe	15	SG
7298	Derrick	18	PG
7299	Jeff	29	SG
7300	David	32	C
7301	Reggie	33	SG
7302	Dennis	30	PF
7303	Charles	31	PF
7304	Magic	33	PG
7305	James	20	SF
7306	Clay	18	SG
7307	John	31	PG
7308	Karl	30	PF
7309	Mark	33	C
7310	Kobe	15	SG
7311	Derrick	18	PG
7312	Jeff	29	SG
7313	David	32	C
7314	Reggie	33	SG
7315	Dennis	30	PF
7316	Charles	31	PF
7317	Magic	33	PG
7318	James	20	SF
7319	Clay	18	SG
7320	John	31	PG
7321	Karl	30	PF
7322	Mark	33	C
7323	Kobe	15	SG
7324	Derrick	18	PG
7325	Jeff	29	SG
7326	David	32	C
7327	Reggie	33	SG
7328	Dennis	30	PF
7329	Charles	31	PF
7330	Magic	33	PG
7331	James	20	SF
7332	Clay	18	SG
7333	John	31	PG
7334	Karl	30	PF
7335	Mark	33	C
7336	Kobe	15	SG
7337	Derrick	18	PG
7338	Jeff	29	SG
7339	David	32	C
7340	Reggie	33	SG
7341	Dennis	30	PF
7342	Charles	31	PF
7343	Magic	33	PG
7344	James	20	SF
7345	Clay	18	SG
7346	John	31	PG
7347	Karl	30	PF
7348	Mark	33	C
7349	Kobe	15	SG
7350	Derrick	18	PG
7351	Jeff	29	SG
7352	David	32	C
7353	Reggie	33	SG
7354	Dennis	30	PF
7355	Charles	31	PF
7356	Magic	33	PG
7357	James	20	SF
7358	Clay	18	SG
7359	John	31	PG
7360	Karl	30	PF
7361	Mark	33	C
7362	Kobe	15	SG
7363	Derrick	18	PG
7364	Jeff	29	SG
7365	David	32	C
7366	Reggie	33	SG
7367	Dennis	30	PF
7368	Charles	31	PF
7369	Magic	33	PG
7370	James	20	SF
7371	Clay	18	SG
7372	John	31	PG
7373	Karl	30	PF
7374	Mark	33	C
7375	Kobe	15	SG
7376	Derrick	18	PG
7377	Jeff	29	SG
7378	David	32	C
7379	Reggie	33	SG
7380	Dennis	30	PF
7381	Charles	31	PF
7382	Magic	33	PG
7383	James	20	SF
7384	Clay	18	SG
7385	John	31	PG
7386	Karl	30	PF
7387	Mark	33	C
7388	Kobe	15	SG
7389	Derrick	18	PG
7390	Jeff	29	SG
7391	David	32	C
7392	Reggie	33	SG
7393	Dennis	30	PF
7394	Charles	31	PF
7395	Magic	33	PG
7396	James	20	SF
7397	Clay	18	SG
7398	John	31	PG
7399	Karl	30	PF
7400	Mark	33	C
7401	Kobe	15	SG
7402	Derrick	18	PG
7403	Jeff	29	SG
7404	David	32	C
7405	Reggie	33	SG
7406	Dennis	30	PF
7407	Charles	31	PF
7408	Magic	33	PG
7409	James	20	SF
7410	Clay	18	SG
7411	John	31	PG
7412	Karl	30	PF
7413	Mark	33	C
7414	Kobe	15	SG
7415	Derrick	18	PG
7416	Jeff	29	SG
7417	David	32	C
7418	Reggie	33	SG
7419	Dennis	30	PF
7420	Charles	31	PF
7421	Magic	33	PG
7422	James	20	SF
7423	Clay	18	SG
7424	John	31	PG
7425	Karl	30	PF
7426	Mark	33	C
7427	Kobe	15	SG
7428	Derrick	18	PG
7429	Jeff	29	SG
7430	David	32	C
7431	Reggie	33	SG
7432	Dennis	30	PF
7433	Charles	31	PF
7434	Magic	33	PG
7435	James	20	SF
7436	Clay	18	SG
7437	John	31	PG
7438	Karl	30	PF
7439	Mark	33	C
7440	Kobe	15	SG
7441	Derrick	18	PG
7442	Jeff	29	SG
7443	David	32	C
7444	Reggie	33	SG
7445	Dennis	30	PF
7446	Charles	31	PF
7447	Magic	33	PG
7448	James	20	SF
7449	Clay	18	SG
7450	John	31	PG
7451	Karl	30	PF
7452	Mark	33	C
7453	Kobe	15	SG
7454	Derrick	18	PG
7455	Jeff	29	SG
7456	David	32	C
7457	Reggie	33	SG
7458	Dennis	30	PF
7459	Charles	31	PF
7460	Magic	33	PG
7461	James	20	SF
7462	Clay	18	SG
7463	John	31	PG
7464	Karl	30	PF
7465	Mark	33	C
7466	Kobe	15	SG
7467	Derrick	18	PG
7468	Jeff	29	SG
7469	David	32	C
7470	Reggie	33	SG
7471	Dennis	30	PF
7472	Charles	31	PF
7473	Magic	33	PG
7474	James	20	SF
7475	Clay	18	SG
7476	John	31	PG
7477	Karl	30	PF
7478	Mark	33	C
7479	Kobe	15	SG
7480	Derrick	18	PG
7481	Jeff	29	SG
7482	David	32	C
7483	Reggie	33	SG
7484	Dennis	30	PF
7485	Charles	31	PF
7486	Magic	33	PG
7487	James	20	SF
7488	Clay	18	SG
7489	John	31	PG
7490	Karl	30	PF
7491	Mark	33	C
7492	Kobe	15	SG
7493	Derrick	18	PG
7494	Jeff	29	SG
7495	David	32	C
7496	Reggie	33	SG
7497	Dennis	30	PF
7498	Charles	31	PF
7499	Magic	33	PG
7500	James	20	SF
7501	Clay	18	SG
7502	John	31	PG
7503	Karl	30	PF
7504	Mark	33	C
7505	Kobe	15	SG
7506	Derrick	18	PG
7507	Jeff	29	SG
7508	David	32	C
7509	Reggie	33	SG
7510	Dennis	30	PF
7511	Charles	31	PF
7512	Magic	33	PG
7513	James	20	SF
7514	Clay	18	SG
7515	John	31	PG
7516	Karl	30	PF
7517	Mark	33	C
7518	Kobe	15	SG
7519	Derrick	18	PG
7520	Jeff	29	SG
7521	David	32	C
7522	Reggie	33	SG
7523	Dennis	30	PF
7524	Charles	31	PF
7525	Magic	33	PG
7526	James	20	SF
7527	Clay	18	SG
7528	John	31	PG
7529	Karl	30	PF
7530	Mark	33	C
7531	Kobe	15	SG
7532	Derrick	18	PG
7533	Jeff	29	SG
7534	David	32	C
7535	Reggie	33	SG
7536	Dennis	30	PF
7537	Charles	31	PF
7538	Magic	33	PG
7539	James	20	SF
7540	Clay	18	SG
7541	John	31	PG
7542	Karl	30	PF
7543	Mark	33	C
7544	Kobe	15	SG
7545	Derrick	18	PG
7546	Jeff	29	SG
7547	David	32	C
7548	Reggie	33	SG
7549	Dennis	30	PF
7550	Charles	31	PF
7551	Magic	33	PG
7552	James	20	SF
7553	Clay	18	SG
7554	John	31	PG
7555	Karl	30	PF
7556	Mark	33	C
7557	Kobe	15	SG
7558	Derrick	18	PG
7559	Jeff	29	SG
7560	David	32	C
7561	Reggie	33	SG
7562	Dennis	30	PF
7563	Charles	31	PF
7564	Magic	33	PG
7565	James	20	SF
7566	Clay	18	SG
7567	John	31	PG
7568	Karl	30	PF
7569	Mark	33	C
7570	Kobe	15	SG
7571	Derrick	18	PG
7572	Jeff	29	SG
7573	David	32	C
7574	Reggie	33	SG
7575	Dennis	30	PF
7576	Charles	31	PF
7577	Magic	33	PG
7578	James	20	SF
7579	Clay	18	SG
7580	John	31	PG
7581	Karl	30	PF
7582	Mark	33	C
7583	Kobe	15	SG
7584	Derrick	18	PG
7585	Jeff	29	SG
7586	David	32	C
7587	Reggie	33	SG
7588	Dennis	30	PF
7589	Charles	31	PF
7590	Magic	33	PG
7591	James	20	SF
7592	Clay	18	SG
7593	John	31	PG
7594	Karl	30	PF
7595	Mark	33	C
7596	Kobe	15	SG
7597	Derrick	18	PG
7598	Jeff	29	SG
7599	David	32	C
7600	Reggie	33	SG
7601	Dennis	30	PF
7602	Charles	31	PF
7603	Magic	33	PG
7604	James	20	SF
7605	Clay	18	SG
7606	John	31	PG
7607	Karl	30	PF
7608	Mark	33	C
7609	Kobe	15	SG
7610	Derrick	18	PG
7611	Jeff	29	SG
7612	David	32	C
7613	Reggie	33	SG
7614	Dennis	30	PF
7615	Charles	31	PF
7616	Magic	33	PG
7617	James	20	SF
7618	Clay	18	SG
7619	John	31	PG
7620	Karl	30	PF
7621	Mark	33	C
7622	Kobe	15	SG
7623	Derrick	18	PG
7624	Jeff	29	SG
7625	David	32	C
7626	Reggie	33	SG
7627	Dennis	30	PF
7628	Charles	31	PF
7629	Magic	33	PG
7630	James	20	SF
7631	Clay	18	SG
7632	John	31	PG
7633	Karl	30	PF
7634	Mark	33	C
7635	Kobe	15	SG
7636	Derrick	18	PG
7637	Jeff	29	SG
7638	David	32	C
7639	Reggie	33	SG
7640	Dennis	30	PF
7641	Charles	31	PF
7642	Magic	33	PG
7643	James	20	SF
7644	Clay	18	SG
7645	John	31	PG
7646	Karl	30	PF
7647	Mark	33	C
7648	Kobe	15	SG
7649	Derrick	18	PG
7650	Jeff	29	SG
7651	David	32	C
7652	Reggie	33	SG
7653	Dennis	30	PF
7654	Charles	31	PF
7655	Magic	33	PG
7656	James	20	SF
7657	Clay	18	SG
7658	John	31	PG
7659	Karl	30	PF
7660	Mark	33	C
7661	Kobe	15	SG
7662	Derrick	18	PG
7663	Jeff	29	SG
7664	David	32	C
7665	Reggie	33	SG
7666	Dennis	30	PF
7667	Charles	31	PF
7668	Magic	33	PG
7669	James	20	SF
7670	Clay	18	SG
7671	John	31	PG
7672	Karl	30	PF
7673	Mark	33	C
7674	Kobe	15	SG
7675	Derrick	18	PG
7676	Jeff	29	SG
7677	David	32	C
7678	Reggie	33	SG
7679	Dennis	30	PF
7680	Charles	31	PF
7681	Magic	33	PG
7682	James	20	SF
7683	Clay	18	SG
7684	John	31	PG
7685	Karl	30	PF
7686	Mark	33	C
7687	Kobe	15	SG
7688	Derrick	18	PG
7689	Jeff	29	SG
7690	David	32	C
7691	Reggie	33	SG
7692	Dennis	30	PF
7693	Charles	31	PF
7694	Magic	33	PG
7695	James	20	SF
7696	Clay	18	SG
7697	John	31	PG
7698	Karl	30	PF
7699	Mark	33	C
7700	Kobe	15	SG
7701	Derrick	18	PG
7702	Jeff	29	SG
7703	David	32	C
7704	Reggie	33	SG
7705	Dennis	30	PF
7706	Charles	31	PF
7707	Magic	33	PG
7708	James	20	SF
7709	Clay	18	SG
7710	John	31	PG
7711	Karl	30	PF
7712	Mark	33	C
7713	Kobe	15	SG
7714	Derrick	18	PG
7715	Jeff	29	SG
7716	David	32	C
7717	Reggie	33	SG
7718	Dennis	30	PF
7719	Charles	31	PF
7720	Magic	33	PG
7721	James	20	SF
7722	Clay	18	SG
7723	John	31	PG
7724	Karl	30	PF
7725	Mark	33	C
7726	Kobe	15	SG
7727	Derrick	18	PG
7728	Jeff	29	SG
7729	David	32	C
7730	Reggie	33	SG
7731	Dennis	30	PF
7732	Charles	31	PF
7733	Magic	33	PG
7734	James	20	SF
7735	Clay	18	SG
7736	John	31	PG
7737	Karl	30	PF
7738	Mark	33	C
7739	Kobe	15	SG
7740	Derrick	18	PG
7741	Jeff	29	SG
7742	David	32	C
7743	Reggie	33	SG
7744	Dennis	30	PF
7745	Charles	31	PF
7746	Magic	33	PG
7747	James	20	SF
7748	Clay	18	SG
7749	John	31	PG
7750	Karl	30	PF
7751	Mark	33	C
7752	Kobe	15	SG
7753	Derrick	18	PG
7754	Jeff	29	SG
7755	David	32	C
7756	Reggie	33	SG
7757	Dennis	30	PF
7758	Charles	31	PF
7759	Magic	33	PG
7760	James	20	SF
7761	Clay	18	SG
7762	John	31	PG
7763	Karl	30	PF
7764	Mark	33	C
7765	Kobe	15	SG
7766	Derrick	18	PG
7767	Jeff	29	SG
7768	David	32	C
7769	Reggie	33	SG
7770	Dennis	30	PF
7771	Charles	31	PF
7772	Magic	33	PG
7773	James	20	SF
7774	Clay	18	SG
7775	John	31	PG
7776	Karl	30	PF
7777	Mark	33	C
7778	Kobe	15	SG
7779	Derrick	18	PG
7780	Jeff	29	SG
7781	David	32	C
7782	Reggie	33	SG
7783	Dennis	30	PF
7784	Charles	31	PF
7785	Magic	33	PG
7786	James	20	SF
7787	Clay	18	SG
